t,px,py,pz,qx,qy,qz,qw
29.4174,15.7092,20.4995,19.1921,-0.464296,-0.490635,-0.54646,0.495064
29.4841,16.0511,22.0617,18.977,-0.465004,-0.512299,-0.514462,0.506606
29.5509,15.7599,21.9164,19.0776,-0.45573,-0.519852,-0.503044,0.518663
29.6176,15.8427,22.0006,18.988,-0.452336,-0.523577,-0.487572,0.532478
29.6843,15.7349,22.2153,19.0777,-0.441705,-0.537803,-0.476505,0.537222
29.7511,15.4488,22.0894,19.2013,-0.426798,-0.547827,-0.466514,0.547808
29.8178,15.2374,21.8888,19.3251,-0.418856,-0.55256,-0.456373,0.557638
29.8845,14.9912,21.8289,19.3993,-0.412193,-0.559973,-0.443296,0.565699
29.9513,14.7836,22.4809,19.2342,-0.399354,-0.583757,-0.428917,0.561937
30.018,14.5226,22.5249,19.188,-0.387511,-0.593423,-0.423852,0.563945
30.0847,14.3106,22.4072,19.2452,-0.380095,-0.600502,-0.418036,0.565837
30.1515,14.0781,22.2872,19.3173,-0.372353,-0.609889,-0.410831,0.566221
30.2182,13.8857,22.1681,19.3815,-0.373532,-0.606193,-0.409044,0.57069
30.2849,13.7199,22.0385,19.4417,-0.375944,-0.60645,-0.403489,0.572783
30.3517,13.5269,21.9998,19.4747,-0.373991,-0.608403,-0.398419,0.575534
30.4184,13.2491,21.7334,19.6528,-0.369527,-0.608677,-0.391183,0.583042
30.4851,13.1876,21.864,19.5257,-0.372422,-0.606561,-0.384446,0.587866
30.5519,13.0481,21.8024,19.52,-0.364423,-0.61181,-0.377525,0.591912
30.6186,13.2144,21.9574,19.3739,-0.369964,-0.608001,-0.373232,0.595113
30.6853,13.1853,21.9846,19.2931,-0.366816,-0.606385,-0.368469,0.601643
30.7521,13.1211,21.9333,19.3292,-0.359604,-0.615351,-0.362714,0.600388
30.8188,12.9309,21.8764,19.3879,-0.354136,-0.618308,-0.354659,0.605392
30.8855,13.1783,21.8703,19.2524,-0.360923,-0.606235,-0.353822,0.614022
30.9523,13.2847,21.9224,19.3245,-0.354418,-0.60702,-0.34823,0.620203
31.019,13.4189,21.9842,19.2191,-0.351349,-0.609608,-0.336955,0.625614
31.0857,13.2411,21.9642,19.2684,-0.347467,-0.606764,-0.330131,0.634128
31.1525,13.3721,22.0767,19.1818,-0.352438,-0.601755,-0.328806,0.63684
31.2192,13.4882,22.246,19.0303,-0.331274,-0.613532,-0.327166,0.637808
31.2859,13.3413,22.1999,19.056,-0.321987,-0.616605,-0.322916,0.641753
31.3527,13.2016,22.2499,19.0109,-0.312483,-0.623075,-0.317301,0.643002
31.4194,13.25,22.2282,19.0527,-0.309862,-0.623934,-0.318009,0.643088
31.4861,13.3475,22.2814,18.8934,-0.314409,-0.619199,-0.317781,0.645565
31.5529,13.3521,22.2554,18.9389,-0.31733,-0.61302,-0.315721,0.651021
31.6196,13.468,22.2824,18.966,-0.321844,-0.607203,-0.314227,0.654967
