t,px,py,pz,qx,qy,qz,qw
25.7471,0.84416,-1.34755,0.253085,0.254675,-0.636934,0.342322,0.642083
25.8138,0.863852,-1.35546,0.283674,0.267226,-0.630248,0.342027,0.643735
25.8805,0.88593,-1.35831,0.297832,0.258646,-0.630403,0.348455,0.643641
25.9473,0.911936,-1.35655,0.316448,0.265823,-0.627486,0.34814,0.643738
26.014,0.950088,-1.36223,0.329853,0.274586,-0.62456,0.350473,0.641635
26.0807,0.982227,-1.37364,0.351693,0.284364,-0.619464,0.354481,0.640113
26.1475,0.997855,-1.38383,0.35895,0.284089,-0.615433,0.361639,0.640119
26.2142,1.01673,-1.38539,0.36553,0.286493,-0.612064,0.364644,0.640573
26.2809,1.04506,-1.39118,0.379287,0.293162,-0.607696,0.370973,0.638076
26.3477,1.07508,-1.40374,0.389076,0.295408,-0.603526,0.380595,0.635325
26.4144,1.10212,-1.41201,0.404255,0.304738,-0.596999,0.391915,0.630182
26.4811,1.13288,-1.42707,0.422687,0.309302,-0.588844,0.410644,0.623672
26.5479,1.17822,-1.43984,0.44159,0.308356,-0.575225,0.429755,0.623973
26.6146,1.2007,-1.45522,0.453491,0.314622,-0.562868,0.447057,0.619946
26.6813,1.22433,-1.47692,0.458447,0.331548,-0.553655,0.460602,0.609416
26.7481,1.24306,-1.49472,0.466015,0.348258,-0.54554,0.474954,0.596256
26.8148,1.30038,-1.51093,0.467652,0.361648,-0.531648,0.484621,0.593046
26.8815,1.33245,-1.53761,0.476854,0.365399,-0.525403,0.494584,0.588067
26.9483,1.3683,-1.53795,0.484843,0.367379,-0.517023,0.503061,0.587068
27.015,1.40164,-1.53909,0.494106,0.379969,-0.509653,0.509263,0.580111
27.0817,1.43485,-1.54066,0.496748,0.388789,-0.50559,0.516325,0.571515
27.1485,1.47117,-1.53552,0.50567,0.395499,-0.500451,0.523077,0.565261
27.2152,1.5158,-1.53909,0.509803,0.403598,-0.496362,0.531743,0.554962
27.2819,1.51434,-1.54933,0.507158,0.396867,-0.495942,0.541264,0.550973
27.3487,1.54165,-1.53581,0.512368,0.409927,-0.487484,0.54595,0.544296
27.4154,1.58158,-1.51663,0.515337,0.417095,-0.486053,0.554502,0.531331
27.4821,1.61445,-1.51195,0.502213,0.424788,-0.479594,0.559873,0.525439
27.5489,1.65214,-1.48463,0.500407,0.437389,-0.471976,0.561047,0.520726
27.6156,1.70818,-1.47782,0.51078,0.447481,-0.463753,0.569633,0.510111
27.6823,1.72707,-1.45291,0.507332,0.455753,-0.456303,0.579943,0.497738
27.7491,1.73588,-1.45358,0.497061,0.466529,-0.450724,0.582248,0.490088
27.8158,1.76512,-1.42752,0.500374,0.479647,-0.437806,0.590156,0.479562
27.8825,1.7526,-1.40376,0.489565,0.488358,-0.432101,0.596589,0.467842
27.9493,1.80658,-1.37132,0.461504,0.499051,-0.423204,0.611109,0.445413
28.016,1.83294,-1.33507,0.463466,0.508345,-0.409618,0.625971,0.426566
28.0827,1.8732,-1.31476,0.469907,0.518167,-0.404411,0.631995,0.410532
28.1495,1.91046,-1.27687,0.477119,0.53088,-0.38387,0.641219,0.39956
28.2162,1.93876,-1.28906,0.469042,0.538564,-0.377524,0.644835,0.389374
28.2829,1.96455,-1.2808,0.44985,0.547594,-0.368904,0.649695,0.376758
28.3497,1.98198,-1.29812,0.449048,0.559017,-0.35954,0.650858,0.366899
28.4164,2.0106,-1.27433,0.46091,0.56902,-0.342456,0.657019,0.356744
28.4831,2.02099,-1.25855,0.455894,0.575363,-0.334784,0.663192,0.342131
28.5499,2.03116,-1.24924,0.447735,0.585443,-0.32609,0.66573,0.328216
28.6166,2.04914,-1.2264,0.438626,0.595965,-0.314479,0.66891,0.313826
28.6833,2.0758,-1.20078,0.436214,0.598238,-0.307324,0.676034,0.301067
28.7501,2.08348,-1.18186,0.427321,0.602439,-0.298986,0.681151,0.289324
28.8168,2.09242,-1.16481,0.422006,0.608597,-0.295011,0.685628,0.269243
28.8835,2.09746,-1.16231,0.418835,0.608566,-0.283974,0.694783,0.257454
28.9503,2.11232,-1.15289,0.413167,0.62034,-0.25992,0.69783,0.246278
29.017,2.11969,-1.14657,0.400352,0.625245,-0.2577,0.700012,0.229441
29.0837,2.13689,-1.11945,0.400911,0.624659,-0.248376,0.707503,0.218059
29.1505,2.14658,-1.10087,0.403656,0.635511,-0.229395,0.707178,0.208335
29.2172,2.16027,-1.0849,0.401992,0.640457,-0.214214,0.711074,0.195707
29.2839,2.17372,-1.07345,0.400448,0.64495,-0.201412,0.71414,0.182967
29.3507,2.18576,-1.06352,0.398988,0.651809,-0.182682,0.716236,0.169641
29.4174,2.19566,-1.03744,0.410961,0.655597,-0.166656,0.719547,0.157068
29.4841,2.2053,-1.0156,0.418129,0.656208,-0.15611,0.724009,0.144331
29.5509,2.20585,-0.995497,0.431806,0.649773,-0.144842,0.733763,0.135676
29.6176,2.21589,-1.00238,0.426655,0.646695,-0.141177,0.73942,0.122932
29.6843,2.22488,-0.986999,0.438899,0.64462,-0.127,0.74493,0.115824
29.7511,2.21586,-0.979607,0.445195,0.64124,-0.113704,0.751584,0.104901
29.8178,2.21537,-0.970025,0.440308,0.642735,-0.10456,0.753163,0.0932948
29.8845,2.21376,-0.961857,0.436398,0.644626,-0.0966334,0.753825,0.0828727
29.9513,2.21179,-0.950989,0.430372,0.653246,-0.0769535,0.749017,0.0795071
30.018,2.20126,-0.943353,0.417957,0.655198,-0.0635013,0.748965,0.0757274
30.0847,2.19545,-0.92708,0.415066,0.657035,-0.0563007,0.747986,0.0751823
30.1515,2.18785,-0.905325,0.418,0.66083,-0.0458257,0.745681,0.0718576
30.2182,2.17777,-0.907638,0.401146,0.661734,-0.0535498,0.744653,0.0687884
30.2849,2.16673,-0.901299,0.401941,0.6624,-0.0572486,0.743973,0.0667275
30.3517,2.16037,-0.896114,0.401574,0.663759,-0.0569956,0.743048,0.0636729
30.4184,2.15973,-0.905095,0.395607,0.663966,-0.0513317,0.743736,0.0580627
30.4851,2.15719,-0.910954,0.394973,0.661804,-0.0558155,0.745557,0.0551905
30.5519,2.1395,-0.927506,0.376893,0.661539,-0.0542669,0.745878,0.0555659
30.6186,2.14372,-0.935301,0.360996,0.665656,-0.0596817,0.74221,0.0496506
30.6853,2.13692,-0.951527,0.361102,0.663858,-0.0599372,0.744072,0.0453566
30.7521,2.1379,-0.96419,0.349171,0.667256,-0.0439354,0.742035,0.0471457
30.8188,2.13461,-0.965298,0.346775,0.664587,-0.0451284,0.74454,0.0441408
30.8855,2.12278,-0.96023,0.345702,0.662428,-0.0394366,0.747177,0.0368847
30.9523,2.1094,-0.958792,0.34444,0.66178,-0.0318359,0.748305,0.0327677
31.019,2.10715,-0.967323,0.341734,0.662952,-0.025742,0.747736,0.0269011
31.0857,2.10107,-0.975399,0.335214,0.660711,-0.0260796,0.749913,0.020287
31.1525,2.09628,-0.980925,0.335254,0.661633,-0.0270216,0.749201,0.0144886
31.2192,2.08571,-1.00416,0.339003,0.668098,-0.00762311,0.743561,0.0265234
31.2859,2.07993,-1.00694,0.328677,0.666152,-0.00180586,0.74551,0.0212846
31.3527,2.07866,-1.01249,0.324105,0.667658,0.00918058,0.74417,0.0189588
31.4194,2.07727,-1.01065,0.324888,0.669625,0.0193116,0.742274,0.0160622
31.4861,2.08332,-1.01981,0.325496,0.666492,0.019149,0.745167,0.012154
31.5529,2.07798,-1.02346,0.325983,0.667828,0.0209566,0.743954,0.00993478
31.6196,2.07605,-1.02148,0.328727,0.669857,0.0235999,0.742105,0.00384815
31.6863,2.07549,-1.04319,0.32475,0.669416,0.0127283,0.742629,0.0148973
31.7531,2.06692,-1.04565,0.325928,0.670588,0.0131843,0.741542,0.0159018
31.8198,2.05506,-1.04552,0.324135,0.668698,0.0078035,0.743286,0.0175165
31.8865,2.05375,-1.04504,0.325272,0.670873,-0.00322719,0.741396,0.0158586
31.9533,2.05418,-1.04,0.328021,0.67336,-0.0069272,0.739088,0.0169443
32.02,2.04762,-1.02682,0.330439,0.672916,-0.0143398,0.739412,0.0157694
32.0867,2.04505,-1.02011,0.33511,0.677333,-0.0259589,0.734999,0.0179939
32.1535,2.02889,-1.01337,0.344303,0.676465,-0.0371811,0.73541,0.0136111
32.2202,2.01999,-0.99859,0.344877,0.680897,-0.0485424,0.730665,0.0123069
32.2869,2.01161,-0.98205,0.3468,0.685225,-0.0461783,0.726704,0.0153386
32.3537,2.00258,-0.975701,0.342155,0.687786,-0.0531868,0.723653,0.0211742
32.4204,1.99211,-0.960585,0.341346,0.690544,-0.0590529,0.720284,0.0291899
32.4871,1.98917,-0.944008,0.340258,0.692175,-0.0639375,0.718081,0.0341435
32.5539,1.98768,-0.943025,0.338477,0.691626,-0.074091,0.717172,0.0427604
32.6206,1.9971,-0.945153,0.336268,0.690457,-0.0848593,0.716489,0.0520781
32.6873,2.0019,-0.938524,0.336791,0.689554,-0.0939742,0.715495,0.061245
32.7541,2.01105,-0.92409,0.330184,0.689172,-0.101747,0.713912,0.0708457
32.8208,2.02251,-0.920374,0.327438,0.686817,-0.121311,0.711405,0.0864193
32.8875,2.04017,-0.916282,0.32635,0.683023,-0.141674,0.709207,0.102149
32.9543,2.05087,-0.912077,0.331117,0.675953,-0.170642,0.706963,0.119049
33.021,2.0559,-0.899711,0.342511,0.667354,-0.196116,0.705198,0.137378
33.0877,2.06169,-0.883518,0.345733,0.65962,-0.214765,0.703351,0.155158
33.1545,2.06766,-0.877821,0.352963,0.649635,-0.239279,0.701539,0.169006
33.2212,2.08024,-0.882065,0.36182,0.642992,-0.259628,0.696469,0.184621
33.2879,2.09463,-0.847207,0.340676,0.639461,-0.266869,0.69131,0.204845
33.3547,2.11025,-0.838296,0.332609,0.632162,-0.276736,0.68824,0.223862
33.4214,2.12045,-0.826407,0.321718,0.624092,-0.29294,0.682937,0.241436
33.4881,2.13336,-0.809266,0.325841,0.616606,-0.30724,0.678938,0.253859
33.5549,2.14586,-0.80204,0.325229,0.610895,-0.322628,0.671111,0.268939
33.6216,2.1598,-0.803934,0.325108,0.606273,-0.334911,0.662179,0.285984
33.6883,2.17109,-0.80118,0.327866,0.600664,-0.34855,0.654847,0.298147
33.7551,2.18117,-0.799145,0.336658,0.597643,-0.359913,0.646558,0.308622
33.8218,2.18649,-0.802748,0.342733,0.589889,-0.375761,0.642562,0.312968
33.8885,2.19271,-0.80048,0.352617,0.586433,-0.384633,0.637578,0.318823
33.9553,2.2018,-0.806984,0.362391,0.582443,-0.394629,0.628917,0.330894
34.022,2.20906,-0.803654,0.369395,0.581015,-0.399309,0.622068,0.340595
34.0887,2.23029,-0.792918,0.359671,0.573766,-0.40461,0.616415,0.356533
34.1555,2.23039,-0.799776,0.357517,0.573713,-0.40357,0.612175,0.365002
34.2222,2.23559,-0.781043,0.360121,0.574826,-0.408316,0.610578,0.36062
34.2889,2.23619,-0.772945,0.360777,0.573062,-0.409621,0.614498,0.35525
34.3557,2.24294,-0.765872,0.36002,0.570969,-0.405883,0.615764,0.360678
34.4224,2.24975,-0.777717,0.356014,0.569034,-0.406391,0.611309,0.370605
34.4891,2.25271,-0.778382,0.35344,0.567899,-0.408201,0.608625,0.37475
34.5559,2.24726,-0.779077,0.352797,0.565725,-0.409676,0.611784,0.371269
34.6226,2.24473,-0.762464,0.357062,0.565214,-0.411402,0.615131,0.364548
34.6893,2.2451,-0.764165,0.350472,0.55471,-0.414535,0.620501,0.368016
34.7561,2.24937,-0.769094,0.356502,0.555813,-0.414231,0.614593,0.37651
34.8228,2.24938,-0.774397,0.358197,0.555606,-0.414407,0.612309,0.380324
34.8895,2.25006,-0.767603,0.358352,0.55843,-0.407955,0.611923,0.383769
34.9563,2.24513,-0.759274,0.345948,0.556602,-0.40456,0.614091,0.386546
35.023,2.24539,-0.771421,0.351033,0.558293,-0.403647,0.606549,0.396832
35.0897,2.23918,-0.764205,0.353225,0.563681,-0.395085,0.604645,0.400719
35.1565,2.23982,-0.749081,0.349761,0.565382,-0.394765,0.601146,0.40389
35.2232,2.22907,-0.750299,0.345164,0.566516,-0.39295,0.599827,0.406026
35.2899,2.21023,-0.754323,0.337402,0.562492,-0.395437,0.598253,0.411493
35.3567,2.18645,-0.756098,0.331695,0.558382,-0.396097,0.600481,0.413206
35.4234,2.16023,-0.760406,0.328879,0.554934,-0.396846,0.602326,0.414446
35.4901,2.12596,-0.76119,0.336782,0.551467,-0.400525,0.608826,0.40595
35.5569,2.08959,-0.767162,0.340544,0.552385,-0.401202,0.611108,0.400569
35.6236,2.04759,-0.77304,0.346324,0.549391,-0.404615,0.614485,0.396061
35.6903,1.99582,-0.780423,0.34727,0.551618,-0.404415,0.614291,0.393462
35.7571,1.9409,-0.795307,0.356736,0.547603,-0.414032,0.614156,0.389257
35.8238,1.87989,-0.812298,0.363188,0.547387,-0.417871,0.613118,0.387088
35.8905,1.80809,-0.808139,0.354754,0.54692,-0.417886,0.615789,0.383476
35.9573,1.73474,-0.813497,0.353714,0.545644,-0.419961,0.617851,0.379693
36.024,1.66111,-0.82358,0.355651,0.54529,-0.417474,0.621519,0.376946
36.0907,1.58469,-0.833505,0.356872,0.541016,-0.417599,0.627755,0.372608
36.1575,1.50898,-0.843114,0.358115,0.542058,-0.414514,0.628962,0.372502
36.2242,1.43083,-0.874994,0.370247,0.543536,-0.416859,0.629537,0.366715
36.2909,1.3469,-0.87544,0.377597,0.54337,-0.415494,0.632225,0.363875
36.3577,1.26019,-0.891959,0.38903,0.540131,-0.420115,0.633421,0.361303
36.4244,1.18243,-0.895068,0.424867,0.535929,-0.424896,0.634764,0.359609
36.4911,1.10037,-0.908556,0.451594,0.533363,-0.43046,0.632256,0.36122
36.5579,1.04655,-0.901433,0.521377,0.532348,-0.424896,0.635562,0.363496
36.6246,0.967981,-0.850563,0.598931,0.534086,-0.422405,0.632819,0.368601
36.6913,0.873038,-0.867871,0.621878,0.528858,-0.427134,0.632152,0.371818
36.7581,0.767388,-0.862704,0.644157,0.528569,-0.424061,0.630314,0.378803
36.8248,0.676457,-0.822876,0.679696,0.525679,-0.427242,0.628222,0.382704
36.8915,0.574784,-0.839663,0.676059,0.525493,-0.429152,0.622981,0.389334
36.9583,0.499779,-0.834743,0.71323,0.52792,-0.427581,0.620599,0.391575
37.025,0.400931,-0.822194,0.734912,0.529576,-0.426164,0.618916,0.393543
37.0917,0.299222,-0.79197,0.773363,0.533518,-0.423084,0.617678,0.393488
37.1585,0.216429,-0.800476,0.822787,0.533959,-0.428984,0.610118,0.398268
37.2252,0.144141,-0.728188,0.851628,0.528793,-0.436871,0.608468,0.399109
37.2919,0.0653468,-0.756675,0.894584,0.532023,-0.436759,0.605744,0.399084
37.3587,-0.0549445,-0.82249,0.925472,0.53532,-0.433967,0.599911,0.406463
37.4254,-0.228768,-0.852883,0.903405,0.526332,-0.439653,0.601476,0.409765
37.4921,-0.302665,-0.969831,0.836251,0.518625,-0.445225,0.599897,0.415844
37.5589,-0.564608,-1.09886,0.827934,0.522681,-0.443977,0.59575,0.418056
37.6256,-0.692708,-1.09128,0.847238,0.529314,-0.441664,0.592847,0.416283
37.6923,-0.983759,-1.03221,0.852209,0.54133,-0.439755,0.58898,0.408265
37.7591,-1.32461,-1.16832,0.879993,0.53987,-0.439726,0.593369,0.403849
37.8258,-1.44489,-1.23448,0.872495,0.540181,-0.442343,0.596075,0.396525
37.8925,-1.57991,-1.28774,0.87776,0.540407,-0.443792,0.597887,0.391843
37.9593,-1.71896,-1.34121,0.861735,0.532348,-0.45035,0.602113,0.388909
38.026,-1.84387,-1.33105,0.865956,0.521004,-0.461119,0.602831,0.390537
38.0927,-1.9288,-1.37409,0.863587,0.525765,-0.453494,0.602912,0.392952
38.1595,-2.09944,-1.43112,0.872688,0.52569,-0.454779,0.603703,0.390344
38.2262,-2.25711,-1.4837,0.884539,0.525093,-0.453712,0.60576,0.389202
38.2929,-2.4165,-1.50799,0.894253,0.52762,-0.448773,0.602254,0.396875
38.3597,-2.59089,-1.5427,0.902991,0.528007,-0.444096,0.603207,0.400161
38.4264,-2.57831,-1.6534,0.849407,0.535251,-0.441244,0.60521,0.390552
38.4931,-2.72258,-1.64856,0.802751,0.533649,-0.443154,0.607193,0.387492
38.5599,-2.79262,-1.47234,0.70209,0.533383,-0.451449,0.600761,0.388309
38.6266,-2.96585,-1.5208,0.711505,0.534251,-0.447862,0.607306,0.381018
38.6933,-3.13404,-1.5588,0.713579,0.538976,-0.444067,0.611869,0.371383
38.7601,-3.21092,-1.57354,0.701024,0.532507,-0.446731,0.619404,0.364975
38.8268,-3.38858,-1.61796,0.699385,0.53736,-0.440662,0.622225,0.360412
38.8935,-3.54063,-1.66093,0.711343,0.545496,-0.431134,0.626868,0.351559
38.9603,-3.72797,-1.68642,0.698772,0.545873,-0.427291,0.632138,0.346188
39.027,-4.00127,-1.73547,0.815436,0.558357,-0.419744,0.629037,0.341123
39.0937,-4.1456,-1.72389,0.810381,0.566589,-0.405666,0.636835,0.329929
39.1605,-4.26138,-1.69389,0.797656,0.577253,-0.38268,0.647295,0.318347
39.2272,-4.31706,-1.64103,0.834051,0.586169,-0.362415,0.658236,0.302962
39.2939,-4.45483,-1.6177,0.858005,0.591862,-0.34412,0.672687,0.280665
39.3607,-4.21463,-1.35467,1.05461,0.600475,-0.321616,0.686581,0.254165
39.4274,-4.4499,-1.36841,1.04221,0.610233,-0.296404,0.6986,0.227415
39.4941,-4.64513,-1.38681,1.05752,0.611553,-0.28122,0.712767,0.197183
39.5609,-4.68615,-1.33138,1.12092,0.617181,-0.250561,0.724693,0.176429
39.6276,-4.85209,-1.34917,1.14004,0.621862,-0.223254,0.734674,0.153948
39.6943,-4.91373,-1.18347,1.12155,0.62432,-0.193344,0.744199,0.137881
39.7611,-5.1002,-1.17787,1.10238,0.634992,-0.167529,0.743718,0.124907
39.8278,-5.22798,-1.09011,1.09776,0.637598,-0.146476,0.748248,0.110172
39.8945,-5.3405,-1.09778,1.15782,0.646312,-0.135499,0.745124,0.0933318
39.9613,-5.55567,-1.06571,1.16895,0.651327,-0.117738,0.745065,0.0823974
40.028,-5.71111,-1.0414,1.14918,0.659411,-0.104656,0.740706,0.0746874
40.0947,-5.94425,-1.04416,1.15364,0.663469,-0.09658,0.738672,0.0696041
40.1615,-6.12845,-1.04152,1.18362,0.668027,-0.09586,0.735381,0.0613618
40.2282,-6.33045,-1.04976,1.18107,0.671358,-0.102167,0.732481,0.0480903
40.2949,-6.53535,-1.04881,1.21885,0.670561,-0.1083,0.733058,0.0352892
40.3617,-6.73322,-0.986668,1.2548,0.680308,-0.0875167,0.726274,0.0452672
40.4284,-6.9312,-0.947731,1.24798,0.69176,-0.0796986,0.716564,0.0406487
40.4951,-7.14756,-0.944663,1.25534,0.69462,-0.0763345,0.714477,0.0346382
40.5619,-7.35864,-0.917575,1.25604,0.696589,-0.0684238,0.71338,0.0342134
40.6286,-7.5709,-0.92965,1.26232,0.69998,-0.0585727,0.711069,0.0312795
40.6953,-7.79562,-0.902667,1.29858,0.70317,-0.0515621,0.70862,0.0274001
40.7621,-8.00787,-0.903431,1.30709,0.704629,-0.0488758,0.707521,0.0228947
40.8288,-8.23849,-0.849773,1.28334,0.705489,-0.0450428,0.706972,0.0211597
40.8955,-8.39745,-0.741035,1.32955,0.710832,-0.0474683,0.70156,0.0166779
40.9623,-8.5878,-0.816015,1.36102,0.710812,-0.0431,0.702004,0.00894894
41.029,-8.75623,-0.708528,1.33644,0.71142,-0.0447024,0.701339,0.00272166
41.0957,-8.93596,-0.68844,1.34412,0.707676,-0.0399264,0.705407,0.00158476
41.1625,-8.96889,-0.65053,1.33133,-0.709068,0.0277519,-0.704575,0.00521045
41.2292,-9.0788,-0.673361,1.33648,-0.716133,0.0265258,-0.697298,0.0150535
41.2959,-9.24935,-0.673114,1.33604,-0.717082,0.0198064,-0.696575,0.0135857
41.3627,-9.36558,-0.630541,1.3345,-0.720495,0.0160383,-0.693189,0.0108778
41.4294,-9.40903,-0.67454,1.36677,-0.724663,0.0143518,-0.688855,0.0116807
41.4961,-9.33934,-0.703192,1.39076,-0.730426,0.0129171,-0.682765,0.0119844
41.5629,-9.24592,-0.808113,1.42746,-0.734774,0.00967755,-0.678132,0.012242
41.6296,-9.21123,-0.846796,1.36528,-0.736622,0.0109611,-0.676077,0.013706
41.6963,-9.31573,-0.853611,1.37216,-0.738205,0.0134278,-0.674275,0.015042
41.7631,-9.46001,-0.758963,1.32373,-0.739727,0.0198778,-0.672512,0.0116979
41.8298,-9.577,-0.722689,1.31968,-0.740324,0.0224424,-0.671822,0.0084783
41.8965,-9.68524,-0.672943,1.33343,-0.742161,0.0200569,-0.669889,0.00665357
41.9633,-9.78005,-0.627906,1.33898,-0.747521,0.0168756,-0.66396,0.00917377
42.03,-9.84483,-0.613011,1.32365,-0.748496,0.0146725,-0.662718,0.0185383
42.0967,-9.93537,-0.535607,1.36496,-0.749712,0.006476,-0.66113,0.0282254
42.1635,-10.0211,-0.412683,1.32459,-0.750596,-0.00908941,-0.659549,0.0389588
42.2302,-10.0795,-0.280481,1.28491,-0.749545,-0.026633,-0.658439,0.0627045
42.2969,-10.1173,-0.128477,1.28672,-0.74504,-0.0477975,-0.658702,0.0935033
42.3637,-10.1647,-0.0462341,1.29155,-0.740787,-0.0825578,-0.653602,0.131237
42.4304,-10.2251,0.068194,1.29914,-0.73317,-0.127889,-0.644547,0.175112
42.4971,-10.2667,0.172421,1.29374,-0.719713,-0.171712,-0.635084,0.221803
42.5639,-10.3478,0.25914,1.31041,-0.702985,-0.216025,-0.61973,0.274007
42.6306,-10.4015,0.267155,1.32236,-0.680269,-0.263278,-0.601088,0.326515
42.6973,-10.4592,0.293852,1.31326,-0.653982,-0.30683,-0.581772,0.373771
42.7641,-10.4861,0.260209,1.34201,-0.625776,-0.352495,-0.558419,0.415114
42.8308,-10.5393,0.267485,1.35019,-0.594567,-0.396241,-0.536305,0.449289
42.8975,-10.5657,0.243245,1.36676,-0.565036,-0.43345,-0.511252,0.481121
42.9643,-10.5952,0.239132,1.38043,-0.538205,-0.462655,-0.486284,0.509719
43.031,-10.6143,0.226889,1.38446,-0.510432,-0.48908,-0.462145,0.535427
43.0977,-10.6253,0.212041,1.38402,-0.482395,-0.511578,-0.439032,0.559315
43.1645,-10.5902,0.241818,1.34167,-0.464265,-0.533398,-0.413769,0.573358
43.2312,-10.5815,0.243096,1.3414,-0.440259,-0.551676,-0.389385,0.591781
43.2979,-10.5837,0.261583,1.34476,-0.418866,-0.570468,-0.364255,0.60534
43.3647,-10.5747,0.267933,1.34326,-0.396339,-0.586207,-0.338458,0.62026
43.4314,-10.57,0.277761,1.34159,-0.372124,-0.602873,-0.313491,0.63229
43.4981,-10.5628,0.279063,1.34057,-0.343146,-0.623044,-0.286491,0.641864
43.5649,-10.5483,0.282478,1.33836,-0.317328,-0.634678,-0.260195,0.654818
43.6316,-10.543,0.279069,1.34305,-0.288112,-0.647697,-0.23871,0.6637
43.6983,-10.5417,0.278421,1.33755,-0.255209,-0.66059,-0.222384,0.670101
43.7651,-10.5402,0.287497,1.33592,-0.232027,-0.666451,-0.205592,0.678041
43.8318,-10.5326,0.287058,1.33791,-0.207266,-0.670989,-0.191326,0.685718
43.8985,-10.5307,0.277732,1.33042,-0.183748,-0.678672,-0.176213,0.688905
43.9653,-10.5044,0.340019,1.33191,-0.172642,-0.679363,-0.157405,0.695618
44.032,-10.5048,0.341239,1.3354,-0.157612,-0.680704,-0.143179,0.700928
44.0987,-10.4866,0.426606,1.32983,-0.156267,-0.677283,-0.134008,0.706336
44.1655,-10.4781,0.4329,1.33111,-0.150542,-0.675866,-0.125084,0.710561
44.2322,-10.4683,0.458608,1.3329,-0.148208,-0.677046,-0.112775,0.711987
44.2989,-10.4713,0.45013,1.3359,-0.136048,-0.67768,-0.0984618,0.715923
44.3657,-10.4732,0.487064,1.33666,-0.135172,-0.677917,-0.0874231,0.717297
44.4324,-10.4736,0.49703,1.33604,-0.131425,-0.67935,-0.0823342,0.717239
44.4991,-10.4748,0.500458,1.3356,-0.12823,-0.681329,-0.0803128,0.716169
44.5659,-10.4741,0.505038,1.33345,-0.127018,-0.681486,-0.0815293,0.716098
44.6326,-10.4738,0.511321,1.33163,-0.127393,-0.681672,-0.0804885,0.715972
44.6993,-10.4776,0.50495,1.33119,-0.12669,-0.682862,-0.0768911,0.715358
44.7661,-10.4938,0.463294,1.32982,-0.129623,-0.689308,-0.0658685,0.709728
44.8328,-10.5055,0.443531,1.33093,-0.130389,-0.690284,-0.0611054,0.709065
44.8995,-10.5051,0.459191,1.33029,-0.142019,-0.690199,-0.0585441,0.707127
44.9663,-10.5067,0.472537,1.33455,-0.154578,-0.689486,-0.0559624,0.705396
45.033,-10.513,0.47928,1.34055,-0.157076,-0.692032,-0.0657193,0.701499
45.0997,-10.5186,0.487424,1.34259,-0.162861,-0.691584,-0.0733192,0.699866
45.1665,-10.5295,0.497873,1.34149,-0.167781,-0.691048,-0.0858058,0.697811
45.2332,-10.5252,0.520551,1.3371,-0.173415,-0.688887,-0.0967231,0.697142
45.2999,-10.5314,0.54017,1.33444,-0.175665,-0.689744,-0.100502,0.695194
45.3667,-10.5437,0.535499,1.3375,-0.179385,-0.692168,-0.105006,0.691157
45.4334,-10.5476,0.515476,1.34129,-0.188134,-0.689792,-0.112521,0.690023
45.5001,-10.5607,0.511321,1.3392,-0.197012,-0.689627,-0.120221,0.686402
45.5669,-10.5818,0.45917,1.3502,-0.200656,-0.690506,-0.132663,0.682158
45.6336,-10.5907,0.467689,1.35334,-0.217496,-0.682868,-0.149492,0.681205
45.7003,-10.5957,0.490654,1.36051,-0.24093,-0.670683,-0.166759,0.681417
45.7671,-10.6144,0.480432,1.37365,-0.261951,-0.662015,-0.185252,0.677347
45.8338,-10.6287,0.488986,1.37918,-0.274558,-0.655074,-0.20532,0.673305
45.9005,-10.6446,0.453955,1.36917,-0.292785,-0.646487,-0.220593,0.669082
45.9673,-10.6582,0.474412,1.36985,-0.317351,-0.63967,-0.234859,0.659509
46.034,-10.6534,0.445493,1.38633,-0.324008,-0.62988,-0.275047,0.650091
46.1007,-10.6638,0.461699,1.39197,-0.350341,-0.616452,-0.301004,0.637687
46.1675,-10.6707,0.476666,1.39501,-0.374453,-0.600798,-0.325501,0.626798
46.2342,-10.6785,0.340588,1.40406,-0.382233,-0.593539,-0.338412,0.622162
46.3009,-10.6863,0.339387,1.40533,-0.397498,-0.581583,-0.359086,0.61222
46.3677,-10.6885,0.326974,1.4096,-0.411976,-0.570874,-0.379484,0.600308
46.4344,-10.6938,0.309021,1.41747,-0.435042,-0.563491,-0.391227,0.58323
46.5011,-10.6949,0.27854,1.42689,-0.462394,-0.542835,-0.40469,0.572492
46.5679,-10.6925,0.279781,1.43283,-0.481246,-0.525297,-0.429051,0.55532
46.6346,-10.6928,0.287681,1.43786,-0.500304,-0.506109,-0.449318,0.540058
46.7013,-10.6991,0.263766,1.44024,-0.507784,-0.501809,-0.464027,0.524426
46.7681,-10.704,0.278318,1.43946,-0.519129,-0.495411,-0.476997,0.50749
46.8348,-10.7029,0.294969,1.43975,-0.528847,-0.48585,-0.487256,0.496843
46.9015,-10.7014,0.299921,1.45324,-0.535457,-0.476779,-0.499019,0.486772
46.9683,-10.7058,0.29161,1.46093,-0.542721,-0.471059,-0.503089,0.480061
47.035,-10.7065,0.277285,1.47503,-0.549287,-0.461946,-0.508558,0.475667
47.1017,-10.7309,0.191057,1.46183,-0.552238,-0.453568,-0.510781,0.477925
47.1685,-10.7183,0.225252,1.46825,-0.563797,-0.432841,-0.51476,0.479378
47.2352,-10.7185,0.230083,1.47888,-0.573558,-0.416235,-0.519133,0.477787
47.3019,-10.715,0.241057,1.48043,-0.575131,-0.416985,-0.524653,0.469134
